Year,Player,Pos,Age,Tm,PER,TS%,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,BPM
2019,Theo Pinson,SG,23,BRK,8.1,0.49,9,14.1,1.4,0,17.9,20,0,-3.2
2019,Zhou Qi,PF,23,HOU,80.4,1,0,0,0,0,0,43.4,0,52
2019,Brandon Sampson,SG,21,CHI,8.5,0.567,4.1,6.8,1.8,1.2,16.1,15.2,0,-4.7
2019,Jordan Sibert,SG,26,ATL,29.7,1.5,0,0,0,0,0,10.2,0,16
2019,Kobi Simmons,PG,21,CLE,0,,0,0,0,0,,0,0,-10.6
2019,Dennis Smith Jr.,PG,21,TOT,12.3,0.502,5.5,27.3,2.1,1.1,17.6,24.8,0,-1.9
2019,D.J. Stephens,SG,28,MEM,5.5,0.5,0,0,7.1,0,33.3,19.1,0,-5.5
2019,Khyri Thomas,SG,22,DET,6.2,0.413,5.6,6,1.8,2.2,5.1,17.2,0,-5
2019,Sindarius Thornwell,SG,24,LAC,5.2,0.485,7.5,7.2,2.1,1.8,23.8,11.3,0,-4.7
2019,Tyler Ulis,PG,23,CHI,0,,0,0,0,0,,0,0,-10.4
2019,Lonnie Walker IV,SG,20,SAS,10.8,0.446,7.9,10.3,2.9,2.2,7.4,20.3,0,-2.4
2019,Okaro White,PF,26,WAS,-4.5,0,18.1,0,0,0,0,14.1,0,-16.8
2019,Nick Young,SG,33,DEN,2.3,0.5,1.5,6.8,0,2.4,18.2,12.7,0,-6.9
2019,Quincy Acy,PF,28,PHO,2.9,0.379,11.3,8.2,0.4,2.7,15.2,9.2,-0.1,-8.1
2019,Rawle Alkins,SG,21,CHI,8.1,0.418,11.8,15.2,0.4,0,15.3,19,-0.1,-7.3
2019,Ike Anigbogu,C,20,IND,-6,0,27.7,19.4,0,14.8,25,29.1,-0.1,-16.2
2019,Kostas Antetokounmpo,PF,21,DAL,-0.9,0.21,4.9,0,8.8,0,17.4,22.5,-0.1,-12.7
2019,Ron Baker,SG,25,TOT,2.5,0.309,3.8,12.8,1.9,0.6,18.1,7.8,-0.1,-7
2019,Isaac Bonga,PG,19,LAL,6,0.24,10.8,14.9,3.5,2.7,13.2,15.7,-0.1,-4.8
2019,Lorenzo Brown,PG,28,TOR,6.3,0.38,7.9,17.3,2.7,2,18.1,17.9,-0.1,-3.5
2019,Ian Clark,SG,27,NOP,8.3,0.502,4.7,12.9,1.1,0.7,12.7,19.3,-0.1,-5.1
2019,Jacob Evans,SG,21,GSW,3.5,0.374,6.5,13.7,1.2,1.2,17.1,13.5,-0.1,-8.2
2019,Melvin Frazier,SG,22,ORL,1.2,0.33,6.1,3.3,1.1,0,4.2,23.5,-0.1,-14.5
2019,Daniel Hamilton,SG,23,ATL,7.1,0.455,12.1,14.5,1.4,0.4,20.3,15.7,-0.1,-4.1
2019,Dusty Hannahs,SG,25,MEM,4.5,0.311,2.2,28.8,1.9,0,7.2,23.9,-0.1,-9.7
2019,Andrew Harrison,PG,24,TOT,5.8,0.443,5.8,17.1,1.1,0.9,16.5,16.8,-0.1,-7.1
2019,Udonis Haslem,C,38,MIA,3.6,0.36,19.4,4,0,0,7.9,21.9,-0.1,-10.9
2019,Mario Hezonja,SF,23,NYK,10.8,0.497,10.4,11.5,2.3,0.6,14.6,21.3,-0.1,-3.8
2019,Isaac Humphries,C,21,ATL,3.4,0.357,10.3,0,0.8,0,0,15.2,-0.1,-11
2018,James Harden,SG,28,HOU,29.8,0.619,8.6,45.1,2.4,1.7,15.1,36.1,15.4,9.9
2018,LeBron James,PF,33,CLE,28.6,0.621,13.1,44.4,1.9,2,16.1,31.6,14,8.7
2018,Karl-Anthony Towns,C,22,MIN,24.9,0.646,20,10.8,1.1,3.5,10.5,22.9,14,5.1
2018,Anthony Davis,PF,24,NOP,28.9,0.612,16.5,10.8,2,5.6,8.6,30,13.7,6.7
2018,Damian Lillard,PG,27,POR,25.2,0.594,6.6,30.9,1.4,0.8,11.1,30.6,12.6,7.2
2018,Giannis Antetokounmpo,PF,23,MIL,27.3,0.598,16,23.7,2,3.3,11.7,31.2,11.9,6.2
2018,LaMarcus Aldridge,C,32,SAS,25,0.57,14,11.3,0.9,3,6.8,29.1,10.9,3.9
2018,Nikola Jokić,C,22,DEN,24.4,0.603,18.5,29.6,1.8,2.1,15.5,24.2,10.7,6.9
2018,Kevin Durant,SF,29,GSW,26,0.64,11.2,25.5,1,4,12.9,30.4,10.4,7.3
2018,Andre Drummond,C,24,DET,22.9,0.555,26.2,14.3,2.2,4.3,15.9,21.2,10.3,3.2
2018,Clint Capela,C,23,HOU,24.5,0.65,22.2,5.7,1.4,5.7,11.5,19.4,10.2,3.4
2018,Kyle Lowry,PG,31,TOR,19.5,0.598,9.7,30.9,1.7,0.6,14.7,21.7,10.2,5.2
2018,Chris Paul,PG,32,HOU,24.4,0.604,9.5,40.9,2.6,0.6,12.5,24.5,10.2,7.1
2018,Russell Westbrook,PG,29,OKC,24.7,0.524,15.3,49.8,2.5,0.6,16.4,34.1,10.1,6.3
2018,Steven Adams,C,24,OKC,20.6,0.63,15.3,5.5,1.8,2.8,13.3,16.7,9.7,1.1
2018,DeMar DeRozan,SG,28,TOR,21,0.555,6.5,25,1.5,0.6,9.5,29.6,9.6,2.8
2018,DeAndre Jordan,C,29,LAC,20.2,0.648,26.5,7.1,0.8,2.4,16.1,15.2,9.4,1.4
2018,Ben Simmons,PG,21,PHI,20,0.557,13,37.4,2.5,2.1,19.5,22.3,9.2,4.5
2018,Stephen Curry,PG,29,GSW,28.2,0.675,9,30.3,2.4,0.4,13.3,31,9.1,7.7
2018,Jimmy Butler,SG,28,MIN,23.7,0.59,8.4,20.6,2.7,1,8.9,24.9,8.9,5.8
2018,Paul George,SF,27,OKC,18.7,0.57,8.6,14.5,2.8,1.2,12.2,25.7,8.9,2.9
2018,Kyrie Irving,PG,25,BOS,25,0.61,6.4,30.7,1.7,0.7,10.4,31,8.9,7.3
2018,Kemba Walker,PG,27,CHO,20.6,0.572,4.9,27.4,1.6,0.7,10.4,27.4,8.6,4
2018,Victor Oladipo,SG,25,IND,23.1,0.577,8.6,21.2,3.5,2,12.7,30.1,8.2,5.8
2018,Rudy Gobert,C,25,UTA,20.7,0.657,18.8,6.9,1.2,6,15.7,16.9,8.1,3.4
2018,Otto Porter Jr.,SF,24,WAS,18.3,0.602,11.4,10.1,2.4,1.5,7.4,18.4,8.1,3.5
2018,Derrick Favors,C,26,UTA,18.8,0.593,14.6,7.8,1.3,3.2,9.9,18.5,8,1.5
2018,Al Horford,C,31,BOS,17.6,0.575,12.7,23.6,0.9,2.9,14.1,18.4,7.8,4.4
2018,Darren Collison,PG,30,IND,18.8,0.61,5,26.4,2.3,0.7,10.9,17.4,7.6,2.7
2018,Enes Freedom,C,25,NYK,24,0.63,23.6,9.4,1,1.7,13.3,21.8,7.6,2.2
2018,Joe Ingles,SF,30,UTA,14.4,0.623,7.6,22.9,1.8,0.7,17.4,15.9,7.6,2.3
2018,Jonas Valančiūnas,C,25,TOR,22.5,0.628,21.4,7.5,0.8,3.2,12.9,22.7,7.6,2.4
2018,Taj Gibson,PF,32,MIN,15.4,0.61,12.4,5.2,1.1,1.9,9.8,14.7,7.2,-0.5
2018,Jrue Holiday,SG,27,NOP,17.8,0.57,6.8,24.9,2,1.7,13.6,23.1,7.1,1.6
2018,Jayson Tatum,SF,19,BOS,15.2,0.586,9,8.3,1.7,2,10.7,19.4,7.1,1.2
2018,Bradley Beal,SG,24,WAS,18.4,0.564,6.9,21,1.6,1.1,11.5,27.6,6.9,2.2
2018,Khris Middleton,SF,26,MIL,17.4,0.577,8.4,17.7,2,0.6,11.8,24.6,6.9,0
2018,Dwight Howard,C,32,CHO,20.5,0.577,22.2,7.1,1,4.4,15.1,24.2,6.8,-0.1
2018,Tobias Harris,PF,25,TOT,17.1,0.565,9,11.8,1.3,1.1,7.4,23.3,6.7,1.9
2018,Lou Williams,SG,31,LAC,20.2,0.574,4.2,26.3,1.6,0.6,13.1,29.8,6.7,2.3
2018,CJ McCollum,SG,26,POR,17,0.536,6,15.8,1.3,1,8.6,26.5,6.6,1.2
2018,Dwight Powell,C,26,DAL,18.8,0.656,14.7,8.5,2,1.7,10.3,15.5,6.6,1.6
2018,Julius Randle,C,23,LAL,19.9,0.606,15.9,15.8,0.9,1.7,16.3,25.3,6.6,0.6
2018,JJ Redick,SG,33,PHI,15.9,0.614,4.5,15.1,0.8,0.2,9.6,21.7,6.6,1.1
2018,Dario Šarić,PF,23,PHI,15.8,0.582,12.1,13,1.1,0.7,13.1,20.9,6.6,1.3
2018,Kevin Love,C,29,CLE,22.4,0.614,18.6,9.8,1.3,1.2,9.6,25.1,6.4,3.3
2018,Kyle Anderson,SF,24,SAS,15.9,0.582,11.1,14.7,2.9,2.5,15.8,13.5,6.2,2.9
2018,Will Barton,SG,27,DEN,16.2,0.562,8.6,18.5,1.5,1.6,11.7,20.7,6.2,1.1
2018,Joel Embiid,C,23,PHI,22.9,0.573,19.4,18,1,4.8,15.6,33.4,6.2,3.3
2018,Robert Covington,SF,27,PHI,12.9,0.563,9.2,8.7,2.6,2.4,12.3,17.2,6.1,1.5
2018,Draymond Green,PF,27,GSW,16.1,0.556,13.1,29,2,3.1,22.5,17.2,6.1,2.8
2018,Pau Gasol*,C,37,SAS,18.9,0.539,19,20.1,0.7,3.6,13.1,20.4,6,3.4
2018,Larry Nance Jr.,C,25,TOT,20.2,0.605,17.3,8.6,3,2.2,9.7,15.9,5.8,2.4
2018,Spencer Dinwiddie,PG,24,BRK,15.9,0.527,6,35,1.4,0.7,11.8,20.3,5.7,0.6
2018,Eric Bledsoe,PG,28,TOT,19.7,0.582,7.1,25.7,3.2,1.5,16.1,26.1,5.6,2.5
2018,Jakob Poeltl,C,22,TOR,17.5,0.662,14.4,5.4,1.3,5.2,16.6,14.8,5.6,0.4
2018,Terry Rozier,PG,23,BOS,15.1,0.52,9.9,17.5,1.9,0.8,8.5,20.4,5.6,2.1
2018,Montrezl Harrell,C,24,LAC,24.7,0.647,13,10.1,1.4,3.4,9.5,23.8,5.5,3.3
2018,Gary Harris,SG,23,DEN,16.5,0.597,4.3,13,2.6,0.5,10.8,20.7,5.5,0.8
2018,Jamal Murray,PG,20,DEN,16.1,0.576,6.5,16.4,1.5,0.9,12.8,22.8,5.5,-0.3
